MeetID,Name,Sex,Equipment,Age,Division,BodyweightKg,WeightClassKg,Squat4Kg,BestSquatKg,Bench4Kg,BestBenchKg,Deadlift4Kg,BestDeadliftKg,TotalKg,Place,Wilks
4746,Tonga Kose,M,Raw,35.0,,116.45,120,,,,212.5,,,212.5,1,123.07
43,Spencer Seymer,M,Wraps,23.0,Junior,86.64,90,,183.7,,142.88,,244.94,571.53,2,372.27
6925,Nathaniel Jordan,M,Raw,,R-O,82.6,83,,167.5,,97.5,,225.0,490.0,5,328.02
5942,Trace Smith,M,Single-ply,,Boys,67.04,67.5,,113.4,,74.84,,136.08,324.32,9,251.43
3501,Roald Kollåsen,M,Raw,,Master 40-49,116.6,120,,230.0,,175.0,,280.0,685.0,1,396.59
8047,Kristi Almeda,F,Raw,41.0,Master 40-44,77.0,82.5,,102.5,,65.0,,125.0,292.5,1,273.62
1249,Alexandra Lutsch,F,Raw,21.5,Juniors,75.55,84,,105.0,,65.0,,137.5,307.5,7,291.0
5862,Kevin Martinez,M,Single-ply,,Boys,81.56,82.5,,224.53,,124.74,,219.99,569.26,1,384.0
6750,Skylar Cox,M,Raw,18.5,R-O,91.1,93,,225.0,,125.0,,242.5,592.5,2,375.95
7178,Danny Stachelek,M,Raw,18.5,R-T3,71.6,74,,202.5,,122.5,,235.0,560.0,1,412.57
692,Mark Morin,M,Single-ply,,Open,103.0,110,,,,180.0,,,180.0,2,108.31
177,Jason Greig,M,Single-ply,,Junior,67.2,67.5,,192.5,,120.0,,202.5,515.0,1,398.49
5026,Christopher Karmin,M,Wraps,,Pro Open,114.12,125,,317.51,,190.51,,281.23,789.25,2,459.55
7230,Vincent Castellano,M,Raw,,R-O,88.7,93,,162.5,,110.0,,207.5,480.0,5,308.74
4736,Anh Minh Ken Nguyen,M,Raw,26.5,,65.75,66,,200.0,,132.5,,237.5,570.0,1,448.96
7456,Daliann James,F,Single-ply,20.0,JR,74.1,75,,195.0,,110.0,,235.0,540.0,1,517.28
7887,Bryce Trevino,M,Wraps,25.0,Open,116.9,125,,272.5,,155.0,,290.0,717.5,1,415.13199999999995
6184,Raymond Florez,M,Single-ply,,Boys,62.14,67.5,,140.61,,88.45,,127.01,356.07,7,294.29
1512,Mark Ennis,M,Raw,,M-O,83.0,83,,170.0,,110.0,,195.0,475.0,8,317.06
7300,Tutti Tushigt Iveelt,M,Raw,,R-JR,79.1,83,,142.5,,95.0,,152.5,390.0,4,268.18
138,Meagan Davies,F,Single-ply,,F-SJ,68.95,72,,100.0,,50.0,,110.0,260.0,1,261.39
7255,Karla Rendon,F,Raw,32.5,R-O,95.43,84+,,,,102.5,,,102.5,1,86.62
1589,Earley Johnson,M,Wraps,,m4,80.88,82.5,,67.5,,42.5,,90.0,200.0,1,135.61
7011,Matthew Martino,M,Single-ply,,C,113.7,120,,295.0,,222.5,,235.0,752.5,7,438.59
5183,Marshall Keels,M,Raw,,Amateur Master 40-44,99.43,100,,140.0,,112.5,,202.5,454.99,1,277.54
6806,Lauren Leedy,F,Raw,14.5,R-O,101.3,84+,,,,52.2,,115.7,,DQ,
8181,Gino Catugda,M,Raw,25.0,Open,135.2,140,,310.0,,200.0,,307.5,817.5,1,459.3
1527,Chris Aviado,M,Raw,41.5,MR-O,65.0,66,,,,167.5,,,167.5,1,133.2
4553,Thomas Beynon,M,Single-ply,,M4,74.0,74,,120.0,,85.0,,150.0,355.0,1,255.36
6059,Jose Maldonado,M,Single-ply,,Boys,59.15,60,,151.95,,106.59,,167.83,426.38,7,368.45
66,David Hernandez,M,Wraps,35.0,M_CR_AAPF,82.0,82.5,,170.0,,142.5,,182.5,495.0,1,332.82
4524,Aiden Rischin,M,Raw,,,102.35,105,,190.0,,122.5,,230.0,542.5,7,327.2
6508,Eli Mayne,M,Raw,,R-O,72.5,74,,182.5,,137.5,,227.5,547.5,2,399.67
5966,Kyle Bailey,M,Single-ply,,Boys,53.98,56,,154.22,,92.99,,151.95,399.16,1,376.9
7870,Tanner Hanks,M,Raw,19.0,Junior 18-19,66.3,67.5,,117.5,,87.5,,145.0,350.0,1,273.8
5040,Raheem Green,M,Raw,,Amateur Open,109.41,110,,249.48,,172.37,,294.84,716.68,1,422.46
1274,Philippe Metayer,M,Raw,45.5,Open,103.93,105,,255.0,,155.0,,270.0,680.0,3,407.82
5785,Jesse Garcia,M,Single-ply,,Boys,113.85,125,,145.15,,83.91,,158.76,387.82,16,225.96
5522,Tara Noble,F,Wraps,32.0,F-L-R,66.9,75,,80.0,,47.5,,105.0,232.5,20,238.82
6341,Hunter Smith,M,Single-ply,,Boys,91.85,100,,188.24,,102.06,,192.78,483.08,5,305.29
6978,Erick Aguiar,M,Raw,,R-O,111.3,125,,260.0,,165.0,,275.0,700.0,1,410.49
8119,Cardell Oliver,M,Raw,38.0,Open,99.8,100,,270.0,,192.5,,317.5,780.0,2,475.08
4829,Ashleigh Hutchins,F,Raw,22.5,Junior,62.35,63,,130.0,,55.0,,115.0,300.0,3,324.73
7100,Erica Stevens,F,Raw,,R-O,66.7,72,,112.5,,75.0,,137.5,325.0,2,334.57
6140,BJ Sculark,M,Single-ply,,Boys,75.0,75,,,,,,,,DQ,
5182,Michael Chiarantano,M,Wraps,,Pro Open,73.48,75,,192.78,,115.67,,249.48,557.92,3,403.34
8387,Rebecca Bruce,F,Raw,46.0,Open,52.0,52,,102.5,,60.0,,157.5,320.0,1,398.92
4729,Melissa Pagett,F,Raw,19.5,,61.25,63,,115.0,,57.5,,122.5,295.0,1,323.7
8446,Natalya Larina,F,Raw,52.0,Master 50-59,67.5,67.5,,,,,117.5,117.5,117.5,1,119.92
6131,Xavier Rivera,M,Single-ply,,Boys,79.83,82.5,,181.44,,129.27,,192.78,503.49,2,344.19
1449,Anatolii Novopismennyi,M,Raw,19.5,Juniors,92.0,93,,302.5,,185.0,,325.0,812.5,1,513.06
1105,Melanie Ziffle,F,Raw,,Open,61.6,63,,145.0,,80.0,,168.5,393.5,1,429.9
6009,Trace Morris,M,Single-ply,,Boys,90.99,100,,183.7,,113.4,,192.78,489.88,8,311.02
2032,Kenneth Bedin,M,Single-ply,,Teen 14-18,72.2,75,,210.0,,110.0,,200.0,520.0,2,380.75
223,Hollie Rau,F,Wraps,,F-R-SM,64.8,67.5,,105.0,,55.0,,127.5,287.5,1,302.31
8348,Francesca Paraz,F,Raw,23.0,Junior 20-23,54.2,56,,,,75.0,,,75.0,1,90.53
1491,Andrieu Prospere,M,Single-ply,,50+,52.0,52,,125.0,,70.0,,172.5,367.5,1,360.62
6156,Josh Martinez,M,Single-ply,,Boys,,125+,,,,,,,,DQ,
2819,Ole Petter Elvekrok,M,Single-ply,,Master 40-49,113.6,120,,,,,,,,DQ,
6735,Marlene Pizarro,F,Raw,,R-O,61.6,63,,127.5,,60.0,,140.0,327.5,2,357.79
1541,Tyler Beldt,M,Wraps,,jr,105.78,110,,235.0,,145.0,,273.5,653.5,1,389.5
4198,Noel Frank,M,Single-ply,,Masters 2,87.3,90,,,,150.0,,,150.0,1,97.3
5209,Mark Wilcox,M,Wraps,,Amateur Master 50-54,93.8,100,,181.44,,83.91,,170.1,435.45,1,272.45
1288,Vladimir Konchakov,M,Single-ply,43.0,Masters 40-44,89.3,90,,,,257.5,,,257.5,1,165.05
1079,Joanna Marriott,F,Raw,,Open,55.2,57,,95.0,,57.5,,145.0,297.5,6,354.01
7333,Noah Johnson,M,Single-ply,15.5,T,73.39,75,,213.2,,95.3,,217.7,526.2,8,380.75
5629,Sean Cook,M,Raw,31.0,Open,107.05,110,,,,199.58,,,199.58,1,118.48
6390,Edward Reese,M,Single-ply,,Boys,96.07,100,,219.99,,122.47,,235.87,578.33,5,357.94
6147,Jacob Martin,M,Single-ply,,Boys,80.38,82.5,,129.27,,,,133.81,,DQ,
7831,Jaimes Spring,M,Wraps,23.0,Open,95.03,100,,192.5,,130.0,,205.0,527.5,7,328.07
1198,Madeline Stewart,F,Raw,,Junior,60.4,63,,82.5,,55.0,,112.5,250.0,6,277.29
1146,Mike Forster,M,Raw,,Master 2,116.0,120,,192.5,,122.5,,237.5,552.5,1,320.3
6968,Brady Griffin,M,Single-ply,17.5,T,100.5,105,,237.5,,137.5,,275.0,650.0,1,394.8
4923,Jonathan Zeng,M,Wraps,,Pro Junior 20-23,123.2,125,,283.5,199.58,195.04,,306.17,784.71,1,448.51
7838,Julia Delissio,F,Raw,21.0,Junior 20-23,59.92,60,,95.0,,50.0,,132.5,277.5,1,309.7
6059,Marcos Lara,M,Single-ply,,Boys,59.33,60,,161.03,,122.47,,204.12,487.61,4,420.18
5204,David A Scott,M,Wraps,,Amateur Submaster,80.29,82.5,,142.88,,111.13,,154.22,408.23,1,278.06
1408,Harley Timbs,M,Raw,,Pro Master 45-49,123.56,125,,,,226.8,,,226.8,1,129.55
7728,AJ Praparat,M,Raw,26.0,Open Men,86.86,90,,,,,,242.5,242.5,2,157.731
6301,Connor Hardy,M,Single-ply,,Boys,72.12,75,,158.76,,88.45,,170.1,417.3,3,305.8
6541,Ian Ruffner,M,Raw,,R-JR,81.2,83,,205.0,,130.0,,205.0,540.0,2,365.25
7194,Zachary Connelly,M,Raw,18.5,R-T3,76.2,83,,177.5,,105.0,,200.0,482.5,1,340.08
8211,Jon Kleinle,M,Raw,37.0,Submaster 35-39,95.8,100,,220.0,,160.0,,255.0,635.0,1,393.51
6954,Jacqueline Johnson,F,Raw,38.5,R-O,99.1,84+,,125.0,,70.0,,162.5,357.5,1,298.45
96,Danny Bellmore,M,Multi-ply,49.0,M_MEM_1_APF,74.2,75,,332.5,,205.0,,280.0,817.5,1,586.92
8325,Nayan Zen,M,Raw,17.0,Junior 16-17,64.0,67.5,,142.5,,102.5,,187.5,432.5,1,348.45
1043,Gerald Chafe,M,Raw,,Master 2,73.0,74,,120.0,,80.0,,155.0,355.0,1,257.86
6378,Jesse Luna,M,Single-ply,,Boys,89.4,90,,265.35,,149.69,,260.82,675.85,1,432.94
1003,Stephen Ledrew,M,Raw,,Junior,80.0,83,,175.0,,117.5,,190.0,482.5,3,329.4
6648,Charles Ocampo,M,Raw,,R-C,102.9,105,,182.5,,145.0,,227.5,555.0,1,334.07
7426,Hafenbrack,M,Single-ply,,Fr/Soph,51.0,52,,147.5,,72.5,,165.0,385.0,1,385.62
7015,Sean Moser,M,Raw,,R-JR,90.6,93,,235.0,,175.0,,275.0,685.0,5,435.83
6200,Daizion Carroll,M,Single-ply,,Boys,142.25,125+,,235.87,,124.74,,195.04,555.65,3,309.77
59,David Paul Taylor,M,Raw,51.0,M_MR_3,97.8,100,,,,155.0,,,155.0,3,95.2
6594,Eszter Julian,F,Raw,36.5,R-O,78.7,84,,122.5,,75.0,,145.0,342.5,1,316.31
6953,Michael White,M,Raw,18.5,R-T3,92.0,93,,187.5,,127.5,,257.5,572.5,1,361.51
7716,Christopher Kisling,M,Wraps,24.0,Open Men,117.93,125,,265.0,,137.5,,302.5,705.0,3,407.004
6735,Barbara Behm,F,Raw,,R-M2a,70.1,72,,,,,,,,DQ,
7412,J. Marshell,M,Single-ply,,Fr/Soph,75.0,75,,187.5,,107.5,,205.0,500.0,3,356.28
7575,Barry Moores,M,Raw,66.0,Master Men 65+,89.09,90,,,,137.5,,,137.5,1,88.24
4404,Jorra Singh,M,Single-ply,,,69.9,75,,,,85.0,,,85.0,1,63.77
710,Jay Arnold,M,Single-ply,,Master 1,102.6,110,,,,242.5,,,242.5,1,146.13
1198,Gabriel Theriault,M,Raw,,Open,72.2,74,,207.5,,115.0,,225.0,547.5,3,400.89
5856,Garrett Fontinot,M,Single-ply,,Boys,59.78,60,,127.01,,72.57,,127.01,326.59,5,279.48
6971,Nia Brown,F,Raw,18.5,R-T,85.0,84+,,152.5,,75.0,,157.5,385.0,1,341.33
6228,Juan Rivas,M,Single-ply,,Boys,114.03,125,,,,,,,,DQ,
7744,Asia Littlefield,F,Raw,15.0,Junior Women 13-15,65.68,67.5,,60.0,,35.0,102.5,100.0,195.0,1,203.01
5033,Max Misch,M,Raw,,Pro Open,88.99,90,,,,,,,,DQ,
6136,Landry Bruce,M,Single-ply,,Boys,89.54,90,,158.76,,83.91,,151.95,394.63,11,252.59
8216,Zach Hall,M,Wraps,16.0,Junior 16-17,90.9,100,,172.5,,105.0,,197.5,475.0,1,301.72
6273,Clayton Culp,M,Single-ply,,Boys,77.66,82.5,,124.74,,65.77,,142.88,333.39,17,232.01
6836,Alison Squiller,F,Raw,,R-JR,103.7,90+,,120.0,,62.5,,132.5,315.0,1,259.66
7049,James Lafavor,M,Raw,,R-O,73.0,74,,142.5,,110.0,,180.0,432.5,4,314.15
8199,Leigh Estrada,F,Raw,48.0,Master 45-49,66.1,67.5,,,,67.5,,,67.5,1,69.95
7383,Mike Koufos,M,Single-ply,46.0,M-M2,88.18,90,,220.0,,132.5,,220.0,572.5,3,369.38
6454,Trevor Mensen,M,Wraps,,UPA-Master 2,119.8,125,,150.0,,117.5,,182.5,450.0,1,258.82
143,Amy Spencer,F,Single-ply,,F-E-BL,69.9,72,,140.0,,90.0,,147.5,377.5,8,375.92
4720,Dallin Edwards,M,Raw,27.5,,101.55,105,,210.0,,155.0,,245.0,610.0,4,369.01
7086,Bob Dunn,M,Raw,,R-M2b,99.8,100,,,,106.6,,152.0,258.6,1,157.51
2746,Joachim Benjamin Løkkevik,M,Single-ply,,Open,121.4,120+,,220.0,,250.0,,250.0,720.0,1,412.85
1420,Larysa Soloviova,F,Single-ply,29.5,,66.56,67.5,,215.0,,163.5,,217.5,596.0,2,614.48
4984,Pavel Modin,M,Raw,,Amateur T2,59.7,60,,,,117.5,,,117.5,1,100.67
7315,Heather Whyatt,F,Raw,27.5,R-O,64.4,72,,117.5,,60.0,,127.5,305.0,1,322.19
7110,David Yeung,M,Raw,27.5,R-C,85.2,93,,227.5,,165.0,,247.5,640.0,1,420.78
3111,Ove Nylund,M,Single-ply,,Open,108.3,110,,,,170.0,,,170.0,3,100.53
1874,Pål Nilsen,M,Single-ply,,Open,90.5,100,,235.0,,135.0,,235.0,605.0,2,385.15
7568,Ian Smalley,M,Wraps,34.0,Open Men,86.64,90,,212.5,,150.0,,227.5,590.0,4,384.30699999999996
7788,Maria Woodruff,F,Raw,24.0,Open Women,69.49,75,,97.5,,52.5,,112.5,262.5,2,262.47
1066,William Tremblay,M,Raw,,Junior,60.4,66,,92.5,,85.0,,150.0,327.5,2,277.63
5795,Zach Cottam,M,Single-ply,,Boys,119.16,125,,,,,,,,DQ,
1431,Faber Jensen Martin,M,Raw,30.5,Open,91.15,93,,220.0,,170.0,,275.0,665.0,8,421.84
1082,Stephen Price,M,Single-ply,,Junior,65.3,66,,247.5,,127.5,,235.0,610.0,1,483.21
6569,Quan Cao,M,Raw,26.0,M-OR,89.09,93,,210.0,,160.0,,215.0,585.0,4,375.42
7457,Tony Reid,M,Raw,36.0,O,81.16,82.5,,232.5,,170.0,,287.5,690.0,1,466.86
6250,Frankie Gutierrez,M,Single-ply,,Boys,94.35,100,,199.58,,99.79,,,,DQ,
1859,Trond Fugland,M,Single-ply,,Open,106.1,110,,160.0,,120.0,,200.0,480.0,2,285.79
6654,Claudio Lora,M,Single-ply,,M3a,86.5,93,,,,160.0,,,160.0,1,104.31
1939,Dagfinn Zwilgmeyer,M,Single-ply,,Master 60-69,81.3,82.5,,120.0,,80.0,,150.0,350.0,2,236.56
5785,Gabe Rodriguez,M,Single-ply,,Boys,71.94,75,,149.69,,95.25,,183.7,428.64,8,314.69
2162,Anne Grethe Jørgensen,F,Single-ply,,Teen 14-18,42.9,44,,,,45.0,,,45.0,1,64.42
7965,Brandon Franklin,M,Wraps,27.0,Open,104.9,110,,365.0,,190.0,,317.5,872.5,1,521.54
4824,Moe Abou-Hasna,M,Raw,25.5,,102.8,105,,210.0,,120.0,,240.0,570.0,2,343.22
1660,Matthew Doyle,M,Raw,,Open,99.4,105,,,,,,230.0,230.0,1,140.32
6000,Slayde Anderson,M,Single-ply,,Boys,118.39,125,,233.6,,136.08,,219.99,589.67,1,340.1
7714,Bobby McCorkel,M,Wraps,35.0,Submaster Men 35-39,97.79,100,,200.0,155.0,152.5,,237.5,590.0,1,362.38
1467,Liane Blyn,F,Single-ply,44.5,SuperHeavy,79.48,84,,242.5,,182.5,,217.5,642.5,3,590.04
888,Curtis Durocher,M,Raw,,Open,101.0,105,,200.0,,142.5,,250.0,592.5,1,359.18
7514,Ryan Skidmore,M,Single-ply,17.0,Junior/Senior,100.0,100,,142.88,,,,,142.88,13,86.96
1443,Ari Valimaa,M,Raw,59.5,Masters 3,57.51,59,,117.5,,60.0,,130.0,307.5,4,272.83
6395,Cody Henson,M,Single-ply,,Boys,50.08,52,,138.35,,70.31,,142.88,351.53,2,359.05
5068,Michael Martin,M,Wraps,,Amateur Open,74.03,75,,197.31,,120.2,,244.94,562.45,4,404.46
7814,David Hansen,M,Wraps,39.0,Open,89.31,90,,245.0,,165.0,,340.0,750.0,2,480.67900000000003
4929,Igor Kurtis,M,Raw,,Pro Junior 20-23,63.6,67.5,,,,100.0,,,100.0,,81.0
5725,Susan Nielsen,F,Wraps,22.0,Juniors,64.41,67.5,,102.06,,56.7,,124.74,283.5,1,299.44
6476,Heath Beougher,M,Wraps,37.0,MOR,139.6,140,,170.0,,175.0,,230.0,575.0,4,321.45
8432,Nick Peres,M,Wraps,42.0,Master 40-44,108.5,110,,242.5,,137.5,,280.0,660.0,1,390.08
8359,Bryce Cross,M,Wraps,28.0,Open,89.5,90,,250.0,,137.5,,280.0,667.5,1,427.34
6352,Danny Guajardo,M,Single-ply,,Boys,141.52,125+,,238.14,,120.2,,229.06,587.4,5,327.72
1616,Jesse Cleaver,M,Raw,,sm1,97.16,100,,,,117.5,,290.0,407.5,1,250.98
7679,Alex Loiacono,M,Raw,23.0,Open Men,99.02,100,,160.0,,115.0,,195.0,470.0,2,287.17900000000003
2077,Jan Helge Rustan,M,Single-ply,,Master 50-59,126.3,125+,,115.0,,70.0,,150.0,335.0,1,190.5
7464,Victor Parets,M,Raw,48.0,MR-O,88.8,90,,227.5,,,,,,DQ,
7641,Taylor Brown,M,Raw,29.0,Men Open,67.36,67.5,,,,100.0,,182.5,,DQ,
1288,Danial Zamani,M,Single-ply,25.0,Open,136.0,140,,,,315.0,,,315.0,2,176.81
4667,Rachael Fisher,F,Raw,24.5,,62.2,63,,105.0,,52.5,,145.0,302.5,2,328.04
8085,Tyler Baggett,M,Raw,20.0,Open,108.0,110,,250.0,,147.5,,275.0,672.5,3,398.06
4579,Anabell Rendle-Short,F,Raw,,,71.6,72,,,,82.5,,,82.5,1,80.82
8139,Michael Estrella,M,Raw,30.0,Open,66.6,67.5,,,,,,245.0,245.0,1,190.96
8148,Eddie Webber,M,Raw,34.0,Open,73.5,75,,,,172.5,,,172.5,2,124.68
5785,Blake Parker,M,Single-ply,,Boys,86.45,90,,117.93,,86.18,,124.74,328.85,13,214.46
6591,Joshua Yu #1,M,Raw,24.5,R-O,82.3,83,,192.5,,150.0,,200.0,542.5,8,363.95
6364,Matthew Resendez,M,Single-ply,,Boys,73.26,75,,154.22,,77.11,,174.63,405.97,3,294.12
1585,Shanna Magnuson,F,Wraps,,pure,61.19,67.5,,97.5,,52.5,,130.0,280.0,1,307.47
7756,Krista Bergeron,F,Raw,38.0,Submaster Women 35-39,55.7,56,,111.0,,62.5,,157.5,331.0,1,391.1
4253,Ron Prestige,M,Single-ply,,Masters 4,74.0,74,,,,122.5,,,122.5,1,88.12
7377,Austin Bates,M,Raw,15.5,R-T1,153.5,120+,,120.0,,75.0,,107.5,302.5,1,166.83
6377,Jose Saldana,M,Single-ply,,Boys,82.1,82.5,,222.26,,117.93,,192.78,532.97,6,358.09
6416,Candace Puopolo,F,Multi-ply,34.0,F-O,61.14,67.5,,,,,,187.5,187.5,1,206.03
7176,Paul Glenski,M,Raw,17.5,R-T2,71.4,74,,137.5,,92.5,,160.0,390.0,2,287.93
6345,Braxton Young,M,Single-ply,,Boys,73.03,75,,106.59,,63.5,,122.47,292.57,7,212.45
7494,Sylvester Crumbley,M,Single-ply,,Heavyweight Men,142.43,,,367.41,,239.95,,284.86,892.22,8,497.31
6619,Phil Clough,M,Raw,33.5,R-O,91.49,93,,207.5,,132.5,,240.0,580.0,2,367.24
2940,Rebekka Bjellebø Nilsen,F,Raw,,Teen 14-18,59.1,63,,92.5,,62.5,,102.5,257.5,1,290.47
7345,Rebecca Lee,F,Single-ply,31.5,HS,65.7,67.5,,122.5,,45.0,,135.0,302.5,17,314.86
7000,Victoria Liang,F,Raw,20.0,Junior,61.4,63,,118.5,,77.5,,157.5,353.5,1,387.16
7121,Jacob Weiss,M,Single-ply,,T3,92.5,100,,235.0,,170.0,,240.0,645.0,1,406.23
218,James Maddex,M,Raw,38.0,MO,120.0,125,,,,225.0,,,225.0,1,129.36
7892,Jacob Madden,M,Raw,24.0,Open,97.0,100,,212.5,,162.5,,262.5,637.5,2,392.912
7542,Tom Miller,M,Single-ply,67.0,Master 60-69,74.03,75,,,,,,192.78,192.78,1,138.63
7023,Sophia Veiras,F,Single-ply,,C,61.9,63,,187.5,,102.5,,170.0,460.0,3,500.69
7346,William Hosken,M,Raw,79.5,R-G,79.5,83,,92.5,,62.5,,130.0,285.0,2,195.34
1287,Danila Ganzha,M,Wraps,15.0,Teen 13-15,58.0,60,,127.5,,67.5,,117.5,312.5,1,275.05
7423,Nolan Crabbe,M,Single-ply,,Masters 40-44,110.0,110,,,,195.0,,,195.0,3,114.76
5742,Victor Garza,M,Single-ply,,Boys,89.27,90,,231.33,,145.15,,199.58,576.06,6,369.29
4526,David Scadden,M,Raw,,,114.0,120,,,,,,,,DQ,
5743,Jorge Flores,M,Single-ply,,Boys,109.77,110,,204.12,,113.4,,192.78,510.29,2,300.5
2677,Eivind Olsen,M,Single-ply,,Junior 19-23,139.5,120+,,,,220.0,,245.0,,DQ,
5814,Keith Mitchhart,M,Single-ply,,Boys,84.01,90,,151.95,,90.72,,174.63,417.3,8,276.58
7768,Mark Olsen,M,Wraps,27.0,Open Men,108.18,110,,250.0,,165.0,,265.0,680.0,3,402.275
1582,Abigail Watson,F,Single-ply,,hs,54.88,56,,,,47.5,,,47.5,1,56.78
3708,Tom Harald Holta,M,Single-ply,,Open,117.8,125,,300.0,,170.0,,285.0,755.0,1,435.99
5237,Justin Hamm,M,Wraps,,M-LW,67.2,67.5,,227.5,,147.5,,195.0,570.0,9,441.05
967,Sarah Marchand,F,Raw,,Open,72.0,72,,70.0,,52.5,,107.5,230.0,4,224.49
1444,Amy Spencer,F,Raw,21.5,Juniors,70.85,72,,127.5,,72.5,,145.0,345.0,6,340.4
3281,Ørjan Welander Magnussen,M,Raw,,Open,80.7,83,,170.0,,110.0,,200.0,480.0,1,325.91
7974,Christopher Ungaro,M,Raw,20.0,Junior 20-23,87.0,90,,165.0,,122.5,,185.0,472.5,1,307.07
4770,Paul Blaze,M,Raw,18.5,,95.1,105,,232.5,,150.0,,235.0,617.5,1,383.92
6318,Trey McDaniel,M,Single-ply,,Boys,71.67,75,,131.54,,,,,131.54,6,96.84
5467,Josh Miller,M,Wraps,,Teenage 18-19,117.3,125,,272.16,,136.08,,272.16,680.39,1,393.32
1168,Matt Allen,M,Raw,,Open,103.9,105,,260.0,,140.0,,265.0,665.0,1,398.87
5820,Valente Perez,M,Single-ply,,Boys,93.35,100,,201.85,,111.13,,192.78,505.76,2,317.15
7812,Colton Seymour,M,Wraps,26.0,Open,108.86,110,,290.0,,182.5,,287.5,760.0,2,448.70300000000003
6088,Caleb Hayden,M,Single-ply,,Boys,94.08,100,,165.56,,108.86,,188.24,462.66,3,289.07
997,Stephane Gautreau,M,Raw,,Master 1,98.5,105,,182.5,,118.0,,212.5,513.0,1,314.13
6116,Brandon Cambre,M,Single-ply,,Boys,90.95,100,,181.44,,113.4,,172.37,467.2,3,296.69
7098,Daniel Ramacciato,M,Raw,,R-O,82.5,83,,190.0,,147.5,,230.0,567.5,8,380.17
938,Jim Godden,M,Raw,,Master 2,104.0,105,,127.5,,137.5,,175.0,440.0,1,263.82
6997,Xavier Hernandez,M,Raw,,R-O,119.2,120,,217.5,,132.5,,230.0,580.0,3,333.98
1540,Shawn Carrington,M,Single-ply,,m1,86.68,90,,,,167.5,,,167.5,1,109.07
6824,Jacob Cabral,M,Single-ply,16.5,Y,81.6,83,,75.0,,110.0,,95.0,280.0,1,188.82
1865,Nils Espeseter,M,Single-ply,,Open,100.0,100,,,,195.0,,,195.0,2,118.67
1808,Kurt Einar Voldseth,M,Single-ply,,Master 40-49,101.3,110,,,,190.0,,,190.0,1,115.05
7603,Cameron Willis,M,Single-ply,16.0,Junior Men 16-17,97.34,100,,187.5,,137.5,,190.0,515.0,1,316.94
7460,Jennifer Gaudreau,F,Single-ply,38.0,F-O,59.5,60,,180.0,,107.5,,162.5,450.0,2,504.97
5710,Matt Magnavita,M,Multi-ply,19.0,Teenage,155.58,140+,,,,335.66,,,335.66,1,184.76
7728,Thad Coleman,M,Wraps,44.0,Master Men 40-44,140.0,140,,,,,,,,DQ,
7789,Gary Panttila,M,Raw,30.0,Open Men,108.27,110,,267.5,,180.0,,275.0,722.5,1,427.30199999999996
8356,Branden Mcmanus,M,Raw,29.0,Open,80.6,82.5,,155.0,,152.5,,227.5,535.0,4,363.54
4208,Becky Soffe,F,Single-ply,,Sub-Juniors,75.0,75,,120.0,,82.5,,135.0,337.5,1,320.84
6162,Logan Michael,M,Single-ply,,Boys,100.02,110,,138.35,,92.99,,142.88,374.21,5,227.72
5218,Joe Evans,M,Wraps,,Military Amateur Junior 20-23,72.76,75,,172.37,,127.01,,222.26,521.63,1,379.8
8452,Mukhtar Imanbaev,M,Raw,,М2 50-59,100.0,100,,,,177.5,,,177.5,2,108.02
6014,Dante Medina,M,Single-ply,,Boys,120.02,125,,283.5,,190.51,,219.99,694.0,1,398.98
1478,Dennis Reed,M,Single-ply,,,100.0,100,,342.5,,187.5,,,,DQ,
6166,Tristan Alewine,M,Single-ply,,Boys,77.56,82.5,,97.52,,61.23,,122.47,281.23,10,195.88
6737,Thomas Dehn,M,Raw,,R-T,51.6,,,,,70.0,,,70.0,,69.25
4063,Morten Novum,M,Single-ply,,Master 40-49,124.6,125,,,,180.0,,,180.0,3,102.64
7839,Shelley Nall Smith,F,Raw,30.0,Open,64.77,67.5,,87.5,,50.0,,115.0,252.5,2,265.585
5895,Dalton Morgan,M,Single-ply,,Boys,100.61,110,,181.44,,97.52,,183.7,462.66,2,280.89
8398,Jazmin Castillo,F,Raw,39.0,Submaster 35-39,82.4,82.5,,107.5,,62.5,,145.0,315.0,1,283.67
6223,Matteo Carrizales,M,Single-ply,,Boys,87.72,90,,181.44,,113.4,,199.58,494.42,3,319.89
1666,Amy Dickson,F,Raw,,Senior,56.0,57,,117.5,,65.0,,145.0,327.5,1,385.34
8364,Laura Oberman,F,Raw,32.0,Open,88.3,90,,125.0,,65.0,,135.0,325.0,1,283.11
5402,Wayne Stover,M,Multi-ply,,Submasters,81.65,82.5,,,,127.01,,,127.01,1,85.62
2952,Tonje K S Jensen,F,Single-ply,,Junior 19-23,61.55,63,,105.0,,60.0,,110.0,275.0,1,300.62
6321,Cobe Craft,M,Single-ply,,Boys,86.95,90,,176.9,,108.86,,183.7,469.47,6,305.2
1053,Bianca Liberatore,F,Raw,,Junior,70.3,72,,137.5,,72.5,,160.0,370.0,1,367.01
2330,Eilif Ellefsen,M,Single-ply,,Open,59.5,60,,,,105.0,,,105.0,2,90.24
6435,Anna Metzler,F,Wraps,22.0,F-JR,51.71,52,,85.0,,57.5,,97.5,240.0,2,300.49
6398,Oscar Ramirez,M,Single-ply,,Boys,117.12,125,,249.48,,156.49,,226.8,632.76,4,365.93
